mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
PEUGEOT,3008,Plug-in Hybrid 225ch GT e-EAT8,Hybride R /,6 000 km,2024 /,Automatique,0,1,1,1,1,1,1,35 000 €
FIAT,Panda,1.2 8v 69ch Pop,Essence /,88 305 km,2017 /,Manuelle,1,0,0,0,0,0,0,35 000 €
RENAULT,Twingo,0.9 TCe 95ch Intens EDC,Essence /,40 796 km,2019 /,Automatique,1,0,1,1,0,0,0,35 000 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Equilibre -22,Hybride /,9 990 km,2023 /,Automatique,1,1,1,1,1,1,1,35 000 €
CITROEN,C5 Aircross,PureTech 130ch S&S Feel,Essence /,62 764 km,2020 /,Manuelle,1,0,1,1,1,0,1,35 000 €
TOYOTA,Yaris,116h Design 5p MY22,Hybride /,23 383 km,2022 /,Automatique,1,1,1,1,1,1,0,19 990 €
DS,Ds 3 Crossback,E-Tense Faubourg,Electrique /,15 661 km,2022 /,Automatique,1,0,1,1,1,0,1,19 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure EAT8,Essence /,43 474 km,2020 /,Automatique,1,1,1,1,1,0,1,19 990 €
PEUGEOT,3008,1.2 PureTech 130ch Crossway S&S EAT6,Essence /,114 440 km,2018 /,Automatique,1,0,1,1,1,0,1,19 990 €
OPEL,Grandland,1.5 D 130ch Ultimate BVA8,Diesel /,19 838 km,2023 /,Automatique,0,1,1,1,1,1,1,19 990 €
MERCEDES,Classe A,180 d 116ch AMG Line 7G-DCT,Diesel /,71 927 km,2019 /,Automatique,0,1,1,1,1,1,1,19 990 €
PEUGEOT,508,BlueHDi 130ch S&S GT EAT8,Diesel /,80 657 km,2021 /,Automatique,1,0,1,0,1,1,1,19 990 €
FORD,Mustang Mach-E,Extended Range 99kWh 351ch AWD 9cv,Electrique /,12 000 km,2022 /,Automatique,0,1,1,1,1,1,1,19 990 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,63 458 km,2021 /,Manuelle,1,0,1,1,1,1,1,19 990 €
DACIA,Sandero,0.9 TCe 90ch Explorer,Essence /,79 764 km,2017 /,Manuelle,1,0,1,1,0,1,0,19 990 €
FIAT,Tipo Cross,1.5 FireFly Turbo 130ch S/S Plus Hybrid DCT7 MY22,Essence M /,26 886 km,2022 /,Automatique,0,1,1,1,1,1,1,19 990 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c Signature S&S,Essence /,66 364 km,2019 /,Manuelle,1,1,1,0,1,0,1,19 990 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S GT Line EAT8 7cv,Diesel /,120 172 km,2021 /,Automatique,1,1,1,1,1,0,0,19 990 €
PEUGEOT,508 Sw,HYBRID 225ch GT e-EAT8,Hybride R /,25 810 km,2022 /,Automatique,1,0,1,0,1,1,1,19 990 €
PEUGEOT,508 Sw,HYBRID 225ch GT e-EAT8,Hybride R /,25 810 km,2022 /,Automatique,1,0,1,0,1,1,1,19 990 €
KIA,Rio,1.0 T-GDI 100ch ISG Launch Edition,Essence /,122 153 km,2017 /,Manuelle,1,0,1,1,0,1,1,19 990 €
PEUGEOT,2008,e-2008 136ch Allure,Electrique /,71 988 km,2020 /,Automatique,1,1,1,1,1,0,0,19 990 €
BMW,Ix3,M sport 286ch Inspiring 6cv,Electrique /,44 890 km,2021 /,Automatique,0,0,1,1,1,1,1,19 990 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,12 652 km,2023 /,Manuelle,1,1,1,1,1,0,1,19 990 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Intens -21,Hybride /,30 217 km,2022 /,Automatique,1,1,1,1,1,0,1,19 990 €
MG,Ehs,1.5T GDI 258ch PHEV Comfort,Hybride R /,57 644 km,2021 /,Automatique,1,0,1,1,1,1,1,19 990 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,5 248 km,2023 /,Manuelle,0,1,1,1,1,1,1,19 990 €
OPEL,Crossland X,1.2 Turbo 110ch Elegance,Essence /,43 750 km,2021 /,Manuelle,0,1,1,1,1,0,1,19 990 €
CITROEN,Berlingo,M BlueHDi 130ch S&S Shine EAT8 113g,Diesel /,121 846 km,2019 /,Automatique,1,0,1,1,1,0,1,19 990 €
DACIA,Duster,1.0 ECO-G 100ch Prestige + 4x2,Gpl /,31 198 km,2021 /,Manuelle,1,0,1,1,1,1,1,19 990 €
PEUGEOT,2008,1.2 PureTech 110ch GT Line S&S EAT6,Essence /,94 490 km,2017 /,Automatique,1,1,1,0,1,0,1,19 990 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,13 246 km,2023 /,Manuelle,0,1,1,1,1,1,1,19 990 €
MINI,Mini,Cooper 136ch Greenwich,Essence /,27 632 km,2021 /,Manuelle,1,1,1,1,1,0,1,19 990 €
NISSAN,X-Trail,dCi 150ch Tekna All-Mode 4x4-i Euro6d-T 7 places,Diesel /,44 468 km,2019 /,Manuelle,0,0,1,1,1,1,1,19 990 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S Premium,Diesel /,5 200 km,2023 /,Manuelle,0,0,1,1,0,0,1,19 990 €
DACIA,Sandero,1.0 TCe 90ch Expression CVT,Essence /,901 km,2023 /,Automatique,1,1,1,1,0,0,1,19 699 €
VOLKSWAGEN,Golf,1.0 eTSI OPF 110ch Life Plus DSG7,Essence M /,5 000 km,2024 /,Automatique,0,1,1,1,1,1,1,19 699 €
PEUGEOT,5008,1.5 BlueHDi 130ch E6.c Crossway S&S 7cv,Diesel /,97 320 km,2018 /,Manuelle,1,0,1,1,1,0,1,19 699 €
JEEP,Renegade,1.0 GSE T3 120ch Limited BVM6,Essence /,66 087 km,2019 /,Manuelle,0,1,1,1,1,1,1,19 699 €
OPEL,Crossland X,1.5 D 102ch Edition Euro 6d-T,Diesel /,103 950 km,2019 /,Manuelle,1,0,1,1,0,0,0,19 699 €
KIA,Sportage,1.6 CRDi 136ch MHEV Black Edition 4x2 DCT7,Diesel M /,51 000 km,2021 /,Automatique,1,0,1,1,1,1,1,19 699 €
RENAULT,Captur,0.9 TCe 90ch energy Intens Euro6c,Essence /,37 074 km,2019 /,Manuelle,1,1,1,1,1,0,1,19 699 €
RENAULT,Zoe,Intens charge normale R110 - 20,Electrique /,23 842 km,2020 /,Automatique,1,1,1,1,1,1,0,19 699 €
MERCEDES,Classe A,250 e 160+102ch AMG Line 8G-DCT 8cv,Hybride R /,52 361 km,2021 /,Automatique,0,0,1,1,1,1,1,19 699 €
CITROEN,C5 Aircross,1.5 BlueHDi 130ch PLUS boite automatique,Diesel /,9 500 km,2024 /,Automatique,0,1,1,1,1,1,1,19 699 €
FORD,C-Max,1.0 EcoBoost 125ch Stop&Start Titanium,Essence /,88 622 km,2017 /,Manuelle,1,0,1,1,1,0,1,19 699 €
FORD,Puma,1.0 EcoBoost 125ch mHEV Titanium X 6cv,Essence M /,31 889 km,2021 /,Manuelle,1,0,1,1,1,0,1,19 699 €
JEEP,Compass,1.4 MultiAir II 170ch Limited 4x4 BVA9 Euro6d-T,Essence /,54 613 km,2018 /,Automatique,0,0,1,0,0,0,0,19 699 €
NISSAN,Townstar,L1 EV 45 kWh N-Connecta chargeur 22 kW,Electrique /,2 000 km,2022 /,Automatique,0,1,1,1,1,1,1,19 699 €
RENAULT,Zoe,Business charge normale R90 MY19,Electrique /,20 848 km,2019 /,Automatique,1,0,1,1,1,0,0,19 699 €
NISSAN,Micra,1.0 IG-T 100ch N-Connecta 2020,Essence /,54 272 km,2020 /,Manuelle,1,0,1,1,0,1,1,19 699 €
MINI,Countryman,C 170ch Favoured DKG7,Essence M /,2 000 km,2024 /,Automatique,0,1,1,1,1,1,1,19 699 €
CITROEN,C3 Aircross,PureTech 110ch S&S C-Series,Essence /,61 652 km,2021 /,Manuelle,1,1,1,1,1,0,1,19 699 €
FORD,Focus,1.0 Flexifuel mHEV 125ch Titanium Style,Essence M /,19 110 km,2023 /,Manuelle,0,0,1,1,1,1,0,19 699 €
NISSAN,Juke,1.0 DIG-T 117ch N-Connecta,Essence /,20 696 km,2020 /,Manuelle,1,1,1,1,1,1,1,19 699 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active,Essence /,38 345 km,2019 /,Manuelle,1,0,1,1,0,0,0,19 699 €
PEUGEOT,3008,1.6 THP 165ch Allure S&S EAT6,Essence /,87 289 km,2016 /,Automatique,0,1,1,1,1,0,1,19 699 €
TESLA,Model X,100D Dual Motor,Electrique /,46 891 km,2020 /,Automatique,0,0,1,1,1,1,1,19 699 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,9 325 km,2023 /,Manuelle,0,0,1,1,1,1,1,19 699 €
MERCEDES,Classe B,200d 150ch AMG Line Edition 8G-DCT 8cv,Diesel /,68 117 km,2020 /,Automatique,0,0,1,1,1,1,1,19 699 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,35 895 km,2022 /,Manuelle,0,1,1,1,1,1,1,19 699 €
RENAULT,Captur,1.6 E-Tech Plug-in 160ch Intens,Hybride R /,42 130 km,2020 /,Automatique,1,1,1,1,1,0,1,19 699 €
MERCEDES,Classe B,200d 150ch AMG Line 8G-DCT,Diesel /,68 456 km,2019 /,Automatique,1,1,1,1,1,1,0,19 699 €
PEUGEOT,208,e-208 136ch GT Line,Electrique /,54 894 km,2020 /,Automatique,0,0,1,1,1,1,1,19 699 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,2023 /,Automatique,0,1,1,1,1,1,1,19 699 €
AUDI,A7 Sportback,55 TFSIe 367ch Compétition quattro S tronic 7 Euro6d-T,Hybride R /,41 403 km,2020 /,Automatique,0,1,1,1,1,1,1,56 999 €
CITROEN,C4,PureTech 130ch S&S Shine Pack EAT8,Essence /,17 524 km,2022 /,Automatique,0,0,1,1,1,1,1,56 999 €
KIA,Picanto,1.0 T-GDi 100ch GT Line,Essence /,13 933 km,2021 /,Manuelle,1,0,1,1,0,1,0,56 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,31 487 km,2021 /,Manuelle,1,0,1,1,0,0,1,56 999 €
TOYOTA,C-Hr,122h Graphic 2WD E-CVT RC18,Hybride /,105 156 km,2019 /,Automatique,0,0,1,1,1,1,0,56 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Allure 5cv,Essence /,53 909 km,2020 /,Manuelle,1,1,1,1,1,0,0,56 999 €
RENAULT,Koleos,1.3 TCe 160ch Initiale Paris EDC,Essence /,5 917 km,2023 /,Automatique,0,0,1,1,1,1,1,56 999 €
RENAULT,Megane,1.5 Blue dCi 115ch Techno EDC -23,Diesel /,1 500 km,2023 /,Automatique,0,0,1,1,1,1,1,56 999 €
DACIA,Logan Mcv,1.0 SCe 75ch Essentiel - 20,Essence /,62 095 km,2020 /,Manuelle,1,0,0,1,0,0,0,56 999 €
RENAULT,Twingo,1.0 SCe 65ch Zen E6D-Full,Essence /,22 880 km,2021 /,Manuelle,1,0,0,1,0,0,0,56 999 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,20 423 km,2023 /,Manuelle,0,1,1,1,1,0,1,56 999 €
NISSAN,Juke,1.0 DIG-T 114ch Enigma DCT 2021.5,Essence /,36 799 km,2022 /,Automatique,0,1,1,1,1,1,1,56 999 €
NISSAN,Leaf,150ch 40kWh Acenta 19.5,Electrique /,45 904 km,2020 /,Automatique,1,0,1,1,1,1,0,56 999 €
OPEL,Movano,L2H2 3.5 Maxi 140ch BlueHDi S&S,Diesel /,5 000 km,2023 /,Manuelle,0,0,1,1,0,0,1,56 999 €
MG,Zs,EV 143ch Luxury,Electrique /,47 400 km,2021 /,Automatique,0,0,1,1,1,1,1,56 999 €
RENAULT,Austral,1.3 TCe mild hybrid 160ch Iconic auto,Essence M /,13 856 km,2023 /,Automatique,0,0,1,1,1,1,1,56 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,15 799 km,2022 /,Manuelle,1,0,1,1,0,0,1,56 999 €
RENAULT,Captur,1.0 TCe 90ch Evolution,Essence /,4 900 km,2023 /,Manuelle,1,1,1,1,0,0,1,56 999 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,28 680 km,2022 /,Manuelle,1,1,1,1,0,0,1,56 999 €
RENAULT,Megane,1.3 TCe 160ch FAP GT-Line EDC,Essence /,99 602 km,2019 /,Automatique,0,1,1,1,1,1,1,56 999 €
TOYOTA,Yaris,116h Design 5p,Hybride /,10 758 km,2020 /,Automatique,1,1,1,1,1,1,0,56 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,38 322 km,2021 /,Manuelle,0,0,1,1,1,0,1,56 999 €
NISSAN,Juke,1.0 DIG-T 114ch Kiiro DCT,Essence /,15 614 km,2022 /,Automatique,0,1,1,1,1,1,1,56 999 €
RENAULT,Arkana,1.6 E-Tech 145ch Business,Hybride /,62 378 km,2021 /,Automatique,0,1,1,1,1,1,1,56 999 €
FORD,Mondeo Sw,2.0 HYBRID 187ch Titanium BVA,Hybride /,76 200 km,2019 /,Automatique,1,0,1,1,1,1,1,56 999 €
KIA,Xceed,1.5 T-GDI 160ch Design DCT7 2021,Essence /,53 064 km,2021 /,Automatique,0,0,1,1,1,1,1,56 999 €
RENAULT,Clio,1.0 TCe 90ch Intens -21N,Essence /,22 616 km,2021 /,Manuelle,1,1,1,1,1,0,1,56 999 €
OPEL,Corsa,1.2 Turbo 100ch Edition,Essence /,57 570 km,2020 /,Manuelle,0,0,1,1,0,0,0,56 999 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,2 246 km,2023 /,Manuelle,0,1,1,1,1,1,1,56 999 €
NISSAN,Leaf,150ch 40kWh Acenta 21,Electrique /,43 463 km,2021 /,Automatique,1,0,1,1,1,1,0,56 999 €
TOYOTA,C-Hr,122h Dynamic 2WD E-CVT MC19,Hybride /,53 809 km,2021 /,Automatique,1,0,1,1,1,1,0,21 299 €
PEUGEOT,308 Sw,1.2 PureTech 130ch E6.c S&S Allure 108g,Essence /,89 629 km,2019 /,Manuelle,1,0,1,1,1,0,1,21 299 €
RENAULT,Clio,1.0 TCe 90ch AUTO ECOLE,Essence /,18 543 km,2022 /,Manuelle,0,1,1,1,1,1,1,21 299 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure,Essence /,37 909 km,2022 /,Manuelle,1,1,1,0,1,1,1,21 299 €
HYUNDAI,Tucson,1.6 T-GDi 230ch Hybrid Business BVA6,Hybride /,12 066 km,2022 /,Automatique,0,1,1,1,1,1,1,21 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,40 178 km,2020 /,Manuelle,0,0,1,1,1,0,0,21 299 €
RENAULT,Twingo,Electric Vibes R80 Achat Intégral,Electrique /,24 218 km,2020 /,Automatique,1,0,1,1,1,1,1,21 299 €
PEUGEOT,3008,1.2 PureTech 130ch Active Business S&S,Essence /,76 796 km,2018 /,Manuelle,1,0,1,1,1,0,1,21 299 €
AUDI,A3 Sportback,35 TFSI 150ch Design Luxe S tronic 7,Essence M /,47 470 km,2021 /,Automatique,1,1,1,1,1,1,0,21 299 €
SEAT,Arona,1.0 TSI 110ch Copa,Essence /,17 885 km,2023 /,Manuelle,1,1,1,1,0,1,1,21 299 €
VOLKSWAGEN,Golf,1.5 eTSI OPF 130ch MATCH DSG7,Essence M /,7 187 km,2023 /,Automatique,0,0,1,1,1,1,1,21 299 €
PEUGEOT,308,1.2 PureTech 130ch S&S GT Pack,Essence /,16 551 km,2020 /,Manuelle,1,1,0,1,1,1,1,21 299 €
BMW,Serie 1,116dA 116ch Lounge DKG7,Diesel /,42 507 km,2020 /,Automatique,0,1,1,1,1,1,0,21 299 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,36 084 km,2023 /,Manuelle,0,1,1,1,1,1,1,21 299 €
FORD,Puma,1.0 EcoBoost 125ch S&S mHEV ST-Line X Powershift,Essence M /,1 250 km,2024 /,Automatique,1,0,1,1,1,0,1,21 299 €
PEUGEOT,2008,1.5 BlueHDi 100ch S&S Allure,Diesel /,67 197 km,2020 /,Manuelle,1,1,1,1,1,0,0,21 299 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,15 583 km,2022 /,Automatique,0,1,1,1,1,1,1,21 299 €
PEUGEOT,208,1.2 PureTech 110ch E6.c GT Line S&S EAT6 5p,Essence /,62 500 km,2019 /,Automatique,1,0,1,0,1,1,1,21 299 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-look x-shift 5p MY21,Essence /,12 653 km,2021 /,Automatique,1,0,0,1,1,1,0,21 299 €
PEUGEOT,2008,e-2008 156ch GT,Electrique /,1 000 km,2024 /,Automatique,1,1,1,1,1,1,1,21 299 €
RENAULT,Trafic,L2H1 1300 2.0 dCi 120ch Grand Confort E6,Diesel /,100 508 km,2021 /,Manuelle,0,0,1,1,0,0,0,21 299 €
BMW,Serie 7,740dA xDrive 320ch M Sport,Diesel /,118 000 km,2016 /,Automatique,0,0,1,1,1,1,1,21 299 €
MINI,Countryman,Cooper D 150ch Oakwood BVA,Diesel /,95 540 km,2018 /,Automatique,0,0,1,1,1,1,1,21 299 €
FORD,Ecosport,1.0 EcoBoost 125ch ST-Line Euro6.2,Essence /,29 883 km,2018 /,Manuelle,1,0,1,1,1,0,1,21 299 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5P MY19,Essence /,18 766 km,2020 /,Manuelle,1,0,0,1,0,1,0,21 299 €
NISSAN,Micra,1.0 IG-T 92ch Acenta 2021,Essence /,31 302 km,2022 /,Manuelle,1,0,1,1,0,0,0,21 299 €
DACIA,Sandero,0.9 TCe 90ch Confort,Essence /,29 595 km,2020 /,Manuelle,1,0,0,1,0,0,0,21 299 €
PEUGEOT,508,PureTech 225ch S&S GT EAT8,Essence /,71 250 km,2019 /,Automatique,1,0,1,0,1,0,0,21 299 €
LAND-ROVER,Range Rover,5.0 V8 Supercharged 510ch Autobiography SWB Mark VI,Essence /,114 725 km,2017 /,Automatique,0,0,1,1,1,1,1,21 299 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x4 - 19,Diesel /,47 653 km,2020 /,Manuelle,1,0,1,1,1,1,1,21 299 €
NISSAN,Qashqai,1.5 dCi 115ch Tekna DCT 2019 Euro6-EVAP,Diesel /,84 161 km,2021 /,Automatique,0,0,1,1,1,1,1,21 490 €
BMW,Serie 1,128tiA 265ch,Essence /,57 621 km,2020 /,Automatique,0,1,1,1,1,1,0,21 490 €
TOYOTA,Yaris,100h Collection 5p MY19,Hybride /,1 212 km,2019 /,Automatique,1,0,1,1,1,1,0,21 490 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,20 989 km,2022 /,Automatique,1,0,1,1,1,1,0,21 490 €
FORD,Puma,1.0 EcoBoost 125ch S&S mHEV ST-Line X Powershift,Essence M /,5 000 km,2024 /,Automatique,1,0,1,1,1,0,1,21 490 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,18 143 km,2023 /,Automatique,0,1,1,1,1,1,1,21 490 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active,Essence /,37 927 km,2021 /,Manuelle,1,0,1,1,0,0,0,21 490 €
RENAULT,Megane,1.3 TCe 115ch FAP Limited,Essence /,36 133 km,2019 /,Manuelle,1,0,1,1,1,0,1,21 490 €
VOLKSWAGEN,Taigo,1.0 TSI 110ch Style DSG7,Essence /,12 799 km,2023 /,Automatique,0,1,1,1,1,1,1,21 490 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta + N-CONNECTA Pack Design + Roue de secours,Essence M /,38 032 km,2022 /,Manuelle,0,1,1,1,1,1,1,21 490 €
TOYOTA,Yaris,100h Dynamic Confort Plus 5p,Hybride /,57 723 km,2019 /,Automatique,1,0,1,1,1,1,0,21 490 €
PEUGEOT,2008,1.2 PureTech Active,Essence /,55 030 km,2016 /,Manuelle,1,1,1,1,0,0,0,21 490 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Business -21,Hybride /,37 803 km,2022 /,Automatique,1,1,1,1,0,1,1,21 490 €
SKODA,Fabia,1.0 MPI 80ch Ambition,Essence /,23 033 km,2022 /,Manuelle,1,1,1,1,0,0,1,21 490 €
RENAULT,Kadjar,1.2 TCe 130ch energy Intens,Essence /,84 000 km,2018 /,Manuelle,0,1,1,1,1,1,1,21 490 €
RENAULT,Captur,1.3 TCe 130ch FAP Intens,Essence /,25 157 km,2019 /,Manuelle,1,1,1,1,1,0,1,21 490 €
MERCEDES,Glc Coupe,300 de 194+122ch AMG Line 4Matic 9G-Tronic,Hybride R /,37 234 km,2021 /,Automatique,0,0,0,0,0,0,0,21 490 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,99 023 km,2020 /,Manuelle,1,0,1,1,1,1,1,21 490 €
MINI,Clubman,John Cooper Works 306ch Ultimate BVA8,Essence /,55 317 km,2019 /,Automatique,0,1,1,1,1,1,1,21 490 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,6 720 km,2023 /,Automatique,0,1,1,1,1,1,1,21 490 €
MERCEDES,Gla,250 e 218ch AMG Line 8G-DCT,Hybride R /,1 394 km,2023 /,Automatique,0,1,1,1,1,1,1,21 490 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like 2022,Essence /,13 041 km,2022 /,Manuelle,1,0,1,1,0,0,0,21 490 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,27 845 km,2021 /,Automatique,0,1,1,1,1,1,1,21 490 €
RENAULT,Zoe,Intens charge normale R90,Electrique /,29 974 km,2018 /,Automatique,1,0,1,1,1,0,0,21 490 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,10 416 km,2023 /,Manuelle,0,0,1,1,1,1,1,21 490 €
PEUGEOT,208,1.2 PureTech 100ch EAT8 ACTIVE,Essence /,6 710 km,2023 /,Manuelle,1,0,1,1,0,0,0,21 490 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,1 637 km,2023 /,Manuelle,0,1,1,1,1,1,1,21 490 €
RENAULT,Megane,1.5 Blue dCi 115ch Intens,Diesel /,39 699 km,2021 /,Manuelle,0,1,1,1,1,1,1,21 490 €
VOLKSWAGEN,Tiguan,2.0 TSI 180ch BlueMotion Technology Carat 4Motion DSG7,Essence /,132 499 km,2016 /,Automatique,0,0,1,1,1,1,1,21 490 €
BMW,Serie 3,318dA 150ch M Sport,Diesel /,52 228 km,2019 /,Automatique,0,1,1,1,1,1,1,21 490 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,13 878 km,2023 /,Manuelle,0,1,1,1,1,1,1,17 999 €
NISSAN,Qashqai,1.3 DIG-T 160ch N-Connecta DCT 2019 Euro6-EVAP,Essence /,49 040 km,2020 /,Automatique,1,0,1,1,1,1,1,17 999 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,1 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
CITROEN,C3,1.2 PureTech 110ch S&S ELLE EAT6,Essence /,2 000 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
VOLVO,Xc40,D3 AdBlue 150ch R-Design Geartronic 8,Diesel /,116 434 km,2020 /,Automatique,1,1,1,1,1,0,0,17 999 €
FIAT,Panda,1.0 70ch BSG S&S City,Essence M /,24 314 km,2022 /,Manuelle,1,0,0,0,0,0,0,17 999 €
RENAULT,Clio,1.6 E-Tech 145ch full hybrid Evolution,Hybride /,10 km,2023 /,Automatique,1,1,1,1,0,0,1,17 999 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure BVM6,Essence /,36 441 km,2021 /,Manuelle,0,1,1,1,1,1,1,17 999 €
BMW,X5,xDrive50e 489ch M Sport,Hybride R /,4 000 km,2024 /,Automatique,0,1,1,1,1,1,1,17 999 €
AUDI,Q5 Sportback,35 TDI 163ch S line S tronic 7,Diesel M /,6 729 km,2022 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine EAT6,Essence /,14 389 km,2021 /,Automatique,0,0,1,1,1,0,1,17 999 €
CITROEN,Berlingo Van,M 650kg BlueHDi 100 S&S Driver,Diesel /,25 233 km,2022 /,Manuelle,0,0,1,1,0,1,1,17 999 €
CITROEN,C4,PureTech 110ch Millenium,Essence /,89 291 km,2017 /,Manuelle,1,0,1,1,1,0,1,17 999 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,19 583 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
HYUNDAI,Kona,Electric 204ch Executive Euro6d-T EVAP,Electrique /,56 123 km,2020 /,Automatique,0,0,1,1,1,1,1,17 999 €
AUDI,Q4 E-Tron,40 e-tron 204ch Executive,Electrique /,5 000 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C5 Aircross,1.6 Hybride rechargeable 180ch Ë-SERIES boite automatique,Hybride R /,7 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Essentiel -22,Gpl /,48 214 km,2021 /,Manuelle,1,1,1,1,0,0,0,17 999 €
BMW,Serie 1,120i 184ch Sport 5p,Essence /,51 712 km,2017 /,Manuelle,1,1,1,1,1,0,1,17 999 €
RENAULT,Zoe,E-Tech Zen charge normale R110 Achat Intégral - 21,Electrique /,33 539 km,2021 /,Automatique,1,1,1,1,1,0,0,17 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Pack,Essence /,30 260 km,2021 /,Manuelle,1,1,1,1,0,0,1,17 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure EAT8,Essence /,7 565 km,2022 /,Automatique,1,1,1,1,1,0,1,17 999 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,61 200 km,2021 /,Automatique,0,1,1,1,1,1,1,17 999 €
RENAULT,Clio,1.6 E-Tech hybride 140ch Business -21N,Hybride /,48 574 km,2022 /,Automatique,1,1,1,1,0,0,1,17 999 €
TOYOTA,Yaris,120 VVT-i Dynamic 5p MY22,Essence /,5 981 km,2023 /,Manuelle,1,0,1,1,0,1,0,17 999 €
BMW,X3,xDrive30dA 265ch M Sport,Diesel /,82 073 km,2020 /,Automatique,1,1,1,1,1,0,1,17 999 €
CITROEN,C3 Aircross,BlueHDi 120ch S&S Feel Pack EAT6,Diesel /,70 620 km,2021 /,Automatique,1,0,1,1,0,0,1,17 999 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,3 809 km,2023 /,Manuelle,0,1,1,1,1,1,1,17 999 €
LAND-ROVER,Range Rover Sport,2.0 P400e 404ch HSE Dynamic Mark VIII,Hybride R /,73 196 km,2019 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Intens EDC - 21,Essence /,42 873 km,2021 /,Automatique,0,1,1,1,1,1,1,17 999 €
RENAULT,Clio,1.5 dCi 90ch energy Intens Euro6 2015,Diesel /,73 077 km,2016 /,Manuelle,1,0,1,1,1,0,0,11 799 €
PEUGEOT,2008,1.2 PureTech 130ch BVM6 Allure S&S,Essence /,69 241 km,2019 /,Manuelle,1,1,1,0,1,0,1,11 799 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Business -21,Hybride /,19 295 km,2021 /,Automatique,1,1,1,1,0,1,1,11 799 €
